id,json_id,name1,latitude,longitude,address,city,county,state,zip,active,grade_updated,dry_grade,wet_grade,annual_summer_dry,annual_year_wet,annual_winter_dry,annual_year,grade_created
5994,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2006-08-07,C,A,"","","","",2006-08-07
5995,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2006-11-06,A+,A+,"","","","",2006-11-06
5996,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-02-12,A+,ns,"","","","",2007-02-12
5997,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-03-13,A+,A,"","","","",2007-03-13
5998,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-03-21,A+,A,"","","","",2007-03-21
5999,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-05-08,A,ns,"","","","",2007-05-08
6000,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-06-04,A+,ns,"","","","",2007-06-04
6001,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-07-04,A+,ns,"","","","",2007-07-04
6002,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-08-18,A+,ns,"","","","",2007-08-18
6003,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-08-09,A+,ns,"","","","",2007-08-09
6004,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2007-08-25,A+,ns,"","","","",2007-08-25
6005,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2008-01-07,A+,F,"","","","",2008-01-07
6006,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2008-01-24,A+,F,"","","","",2008-01-24
6007,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2008-04-02,A+,ns,"","","","",2008-04-02
6008,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",1999-06-16,A+,F,"","","","",1999-06-16
6009,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",1999-09-16,A+,ns,"","","","",1999-09-16
6010,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",1999-09-30,A+,ns,"","","","",1999-09-30
6011,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",1999-10-14,A+,ns,"","","","",1999-10-14
6012,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",1999-11-04,C,ns,"","","","",1999-11-04
6013,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-01-12,A+,ns,"","","","",2000-01-12
6014,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-01-20,A+,ns,"","","","",2000-01-20
6015,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-01-05,A+,ns,"","","","",2000-01-05
6016,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-02-03,A+,ns,"","","","",2000-02-03
6017,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-03-02,A+,F,"","","","",2000-03-02
6018,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-03-09,ns,F,"","","","",2000-03-09
6019,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-04-13,A+,ns,"","","","",2000-04-13
6020,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-08-03,C,ns,"","","","",2000-08-03
6021,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-08-10,C,ns,"","","","",2000-08-10
6022,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2000-08-30,B,ns,"","","","",2000-08-30
6023,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-02-22,F,F,"","","","",2001-02-22
6024,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-03-05,F,F,"","","","",2001-03-05
6025,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-02-08,D,F,"","","","",2001-02-08
6026,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-03-22,A+,B,"","","","",2001-03-22
6027,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-05-18,A+,ns,"","","","",2001-05-18
6028,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-06-28,A+,ns,"","","","",2001-06-28
6029,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2001-09-27,C,ns,"","","","",2001-09-27
6030,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2001-11-08,A+,ns,"","","","",2001-11-08
6031,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-01-16,A+,A+,"","","","",2002-01-16
6032,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-02-14,A,A+,"","","","",2002-02-14
6033,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-03-07,A+,A+,"","","","",2002-03-07
6034,156,Balboa Beach,33.60085,-117.902853,,Newport Beach,Orange,CA,92661,"",2011-03-15,A,A+,"","","","",2011-03-15
6035,208,Emerald Bay Beach,33.550872,-117.808389,,Laguna Niguel,Orange,CA,92651,"",2011-03-15,A+,ns,"","","","",2011-03-15
6036,226,Marine Science Institute Beach,33.4604,-117.707977,,Monarch Bay,Orange,CA,92629,"",2011-03-15,A+,A+,"","","","",2011-03-15
6037,227,Doheny State Beach,33.46139,-117.68928,,Monarch Bay,Orange,CA,92629,"",2011-03-15,F,F,"","","","",2011-03-15
6038,231,Doheny State Beach,33.460591,-117.679139,,Capistrano Beach,Orange,CA,92624,"",2011-03-15,D,F,"","","","",2011-03-15
6039,234,Doheny State Beach,33.456128,-117.670669,,Capistrano Beach,Orange,CA,92624,"",2011-03-15,B,A+,"","","","",2011-03-15
6040,466,Fitzgerald Marine Reserve,37.524251,-122.517974,,Moss Beach,San Mateo,CA,94038,"",2011-03-14,ns,F,"","","","",2011-03-14
6041,467,Pillar Point,37.501954,-122.492655,,Moss Beach,San Mateo,CA,94038,"",2011-03-14,A+,F,"","","","",2011-03-14
6042,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-04-11,B,A+,"","","","",2002-04-11
6043,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-05-02,A,ns,"","","","",2002-05-02
6044,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-05-30,A+,ns,"","","","",2002-05-30
6045,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-06-27,A+,ns,"","","","",2002-06-27
6046,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-08-14,A+,ns,"","","","",2002-08-14
6047,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-08-01,B,ns,"","","","",2002-08-01
6048,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-08-22,A+,ns,"","","","",2002-08-22
6049,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-10-31,A+,ns,"","","","",2002-10-31
6050,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2002-12-07,A+,ns,"","","","",2002-12-07
6051,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-01-13,A+,F,"","","","",2003-01-13
6052,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-02-10,F,ns,"","","","",2003-02-10
6053,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-02-01,F,ns,"","","","",2003-02-01
6054,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-04-29,A+,C,"","","","",2003-04-29
6055,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-05-10,A,C,"","","","",2003-05-10
6056,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-05-20,A,ns,"","","","",2003-05-20
6057,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-07-28,A+,ns,"","","","",2003-07-28
6058,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-09-06,A,ns,"","","","",2003-09-06
6059,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-11-03,A+,ns,"","","","",2003-11-03
6060,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-11-11,A+,ns,"","","","",2003-11-11
6061,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2003-12-01,A+,ns,"","","","",2003-12-01
6062,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-01-29,A+,ns,"","","","",2004-01-29
6063,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-01-17,A+,A+,"","","","",2004-01-17
6064,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-02-07,A+,C,"","","","",2004-02-07
6065,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-05-22,A+,ns,"","","","",2004-05-22
6066,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-06-12,A+,ns,"","","","",2004-06-12
6067,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-06-28,A+,ns,"","","","",2004-06-28
6068,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-07-14,A+,ns,"","","","",2004-07-14
6069,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-07-16,A+,ns,"","","","",2004-07-16
6070,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-08-20,A+,ns,"","","","",2004-08-20
6071,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-10-26,A+,ns,"","","","",2004-10-26
6072,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-11-09,A+,F,"","","","",2004-11-09
6073,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2004-11-27,A+,A+,"","","","",2004-11-27
6074,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2005-01-26,A+,F,"","","","",2005-01-26
6075,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2005-03-26,A+,F,"","","","",2005-03-26
6076,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-09-06,A+,ns,"","","","",2001-09-06
6077,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-10-11,A+,ns,"","","","",2001-10-11
6078,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-11-08,A+,ns,"","","","",2001-11-08
6079,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-11-29,A+,F,"","","","",2001-11-29
6080,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-12-13,A+,B,"","","","",2001-12-13
6081,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-01-03,A+,A+,"","","","",2002-01-03
6082,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-01-10,A+,A+,"","","","",2002-01-10
6083,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2001-12-30,A+,C,"","","","",2001-12-30
6084,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-02-09,A+,F,"","","","",2002-02-09
6085,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-02-14,A+,F,"","","","",2002-02-14
6086,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-03-07,A+,A+,"","","","",2002-03-07
6087,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-07-04,A+,ns,"","","","",2002-07-04
6088,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-08-08,A+,ns,"","","","",2002-08-08
6089,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-09-26,A+,ns,"","","","",2002-09-26
6090,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2002-10-31,A+,ns,"","","","",2002-10-31
6091,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-01-06,A+,F,"","","","",2003-01-06
6092,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-03-24,A+,F,"","","","",2003-03-24
6093,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-06-07,A+,ns,"","","","",2003-06-07
6094,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-06-16,A+,ns,"","","","",2003-06-16
6095,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-07-21,A+,ns,"","","","",2003-07-21
6096,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-07-28,A+,ns,"","","","",2003-07-28
6097,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-08-05,A+,A+,"","","","",2003-08-05
6098,49,Redondo State Beach,33.832274,-118.390979,,Redondo Beach,Los Angeles,CA,90277,"",2008-10-06,D,ns,"","","","",2008-10-06
6099,45,Hermosa Beach,33.871366,-118.407258,,Hermosa Beach,Los Angeles,CA,90254,"",2008-10-06,A+,ns,"","","","",2008-10-06
6100,39,Dockweiler State Beach,33.9387,-118.441,,Playa Del Rey,Los Angeles,CA,90293,"",2008-10-06,A+,ns,"","","","",2008-10-06
6101,28,Venice City Beach,33.988974,-118.478767,,Venice,Los Angeles,CA,90291,"",2008-10-06,A+,ns,"","","","",2008-10-06
6102,22,Santa Monica Beach,34.014531,-118.50423,,Santa Monica,Los Angeles,CA,90401,"",2008-10-06,C,ns,"","","","",2008-10-06
6103,8,Surfrider Beach,34.030707,-118.682622,,Malibu,Los Angeles,CA,90265,"",2008-10-07,A+,ns,"","","","",2008-10-07
6104,274,Oceanside,33.177134,-117.370474,"",Oceanside,San Diego -- Oceanside,CA,92054,"",2008-10-26,ns,ns,"","","","",2008-10-26
6105,272,Oceanside,33.190213,-117.381859,"",Oceanside,San Diego -- Oceanside,CA,92054,"",2008-10-26,ns,ns,"","","","",2008-10-26
6106,273,Oceanside,33.182056,-117.374728,"",Oceanside,San Diego -- Oceanside,CA,92054,"",2008-10-26,ns,ns,"","","","",2008-10-26
6107,178,Newport Bay,33.60639,-117.89939,,Newport Beach,Orange,CA,92662,"",2011-03-14,A+,A+,"","","","",2011-03-14
6108,240,San Clemente,33.42079,-117.62141,"",San Clemente,Orange,CA,92672,"",2008-10-27,A,ns,"","","","",2008-10-27
6109,237,Capistrano County Beach,33.447602,-117.655577,,Capistrano Beach,Orange,CA,92624,"",2008-10-27,C,ns,"","","","",2008-10-27
6110,232,Doheny State Beach,33.45938,-117.6763,,Capistrano Beach,Orange,CA,92624,"",2008-10-27,C,ns,"","","","",2008-10-27
6111,197,Belmont Pier,33.758033333,-118.149033333,"",Long Beach,Los Angeles -- Long Beach,CA,90814,"",2008-10-27,A,ns,"","","","",2008-10-27
6112,199,Belmont Pier,33.757633333,-118.147483333,"",Long Beach,Los Angeles -- Long Beach,CA,90814,"",2008-10-27,A,ns,"","","","",2008-10-27
6113,183,Newport Bay,33.60226,-117.8828,,Corona Del Mar,Orange,CA,92625,"",2008-10-27,A,ns,"","","","",2008-10-27
6114,182,Newport Bay,33.60871,-117.89053,,Newport Beach,Orange,CA,92662,"",2008-10-27,A+,ns,"","","","",2008-10-27
6115,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-09-29,A+,ns,"","","","",2003-09-29
6116,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-10-04,A+,ns,"","","","",2003-10-04
6117,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-10-18,A+,ns,"","","","",2003-10-18
6118,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-11-03,A+,ns,"","","","",2003-11-03
6119,162,Huntington Harbor,33.716928,-118.05817,,Huntington Beach,Orange,CA,92649,"",2003-11-11,A+,ns,"","","","",2003-11-11
6120,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-01-05,A+,ns,"","","","",2000-01-05
6121,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-02-25,A+,F,"","","","",2000-02-25
6122,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-04-27,A+,F,"","","","",2000-04-27
6123,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-07-27,A,ns,"","","","",2000-07-27
6124,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-07-20,A,ns,"","","","",2000-07-20
6125,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-08-17,A+,ns,"","","","",2000-08-17
6126,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-08-30,A+,ns,"","","","",2000-08-30
6127,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2000-12-30,A+,ns,"","","","",2000-12-30
6128,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2001-05-18,A+,ns,"","","","",2001-05-18
6129,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2001-07-03,F,ns,"","","","",2001-07-03
6130,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2001-09-15,A+,ns,"","","","",2001-09-15
6131,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2001-09-06,A+,ns,"","","","",2001-09-06
6132,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2001-10-04,A+,ns,"","","","",2001-10-04
6133,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-01-16,A+,A+,"","","","",2002-01-16
6134,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-02-14,A+,A+,"","","","",2002-02-14
6135,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-04-18,A,ns,"","","","",2002-04-18
6136,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-06-27,A+,ns,"","","","",2002-06-27
6137,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-07-04,A+,ns,"","","","",2002-07-04
6138,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-08-08,A+,ns,"","","","",2002-08-08
6139,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2002-09-26,B,ns,"","","","",2002-09-26
6140,161,Huntington Harbor,33.725343,-118.056506,,Huntington Beach,Orange,CA,92649,"",2003-03-01,A+,F,"","","","",2003-03-01
6141,295,Corona Del Mar Beach,33.59303,-117.875571,,Corona Del Mar,Orange,CA,92625,"",2008-10-13,A+,ns,"","","","",2008-10-13
6142,241,San Clemente,33.4051,-117.6069,,San Clemente,Orange,CA,92672,"",2008-10-13,A,ns,"","","","",2008-10-13
6143,240,San Clemente,33.42079,-117.62141,"",San Clemente,Orange,CA,92672,"",2008-10-13,A,ns,"","","","",2008-10-13
6144,236,Capistrano County Beach,33.4509,-117.66137,,Capistrano Beach,Orange,CA,92624,"",2008-10-13,A,ns,"","","","",2008-10-13
6145,229,Doheny State Beach,33.4616,-117.68261,"",Capistrano Beach,Orange,CA,92624,"",2008-10-13,A,ns,"","","","",2008-10-13
6146,224,Three Arch Bay,33.488958,-117.73599,,Capistrano Beach,Orange,CA,92624,"",2008-10-13,A+,ns,"","","","",2008-10-13
6147,217,North Aliso County Beach,33.51162,-117.75463,,Laguna Niguel,Orange,CA,92651,"",2008-10-13,A+,ns,"","","","",2008-10-13
6148,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2008-10-13,A+,ns,"","","","",2008-10-13
6149,201,Long Beach,33.75435,-118.14,"",Long Beach,Los Angeles -- Long Beach,CA,90803,"",2008-10-13,A,ns,"","","","",2008-10-13
6150,199,Belmont Pier,33.757633333,-118.147483333,"",Long Beach,Los Angeles -- Long Beach,CA,90814,"",2008-10-13,A,ns,"","","","",2008-10-13
6151,196,Long Beach,33.758683333,-118.151283333,"",Long Beach,Los Angeles -- Long Beach,CA,90803,"",2008-10-13,A+,ns,"","","","",2008-10-13
6152,192,Long Beach,33.763377,-118.173642,"",Long Beach,Los Angeles -- Long Beach,CA,90802,"",2008-10-13,A,ns,"","","","",2008-10-13
6153,195,Long Beach,33.7597,-118.154933333,"",Long Beach,Los Angeles -- Long Beach,CA,90803,"",2008-10-13,A,ns,"","","","",2008-10-13
6154,193,Long Beach,33.762625,-118.167949,"",Long Beach,Los Angeles -- Long Beach,CA,90802,"",2008-10-13,A,ns,"","","","",2008-10-13
6155,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-08-05,A+,ns,"","","","",2003-08-05
6156,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-08-13,A+,ns,"","","","",2003-08-13
6157,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-08-30,A+,ns,"","","","",2003-08-30
6158,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-08-18,A+,ns,"","","","",2003-08-18
6159,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-09-16,A+,ns,"","","","",2003-09-16
6160,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-12-11,A+,F,"","","","",2003-12-11
6161,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2003-12-29,A+,F,"","","","",2003-12-29
6162,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-01-05,A+,F,"","","","",2004-01-05
6163,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-02-07,A,A+,"","","","",2004-02-07
6164,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-04-24,F,ns,"","","","",2004-04-24
6165,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-07-14,B,ns,"","","","",2004-07-14
6166,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-08-10,B,ns,"","","","",2004-08-10
6167,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-10-11,A+,ns,"","","","",2004-10-11
6168,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-11-01,F,ns,"","","","",2004-11-01
6169,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-11-27,F,F,"","","","",2004-11-27
6170,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2004-11-10,F,ns,"","","","",2004-11-10
6171,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-01-18,A+,ns,"","","","",2005-01-18
6172,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-04-25,B,A+,"","","","",2005-04-25
6173,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-06-11,A+,A+,"","","","",2005-06-11
6174,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-05-28,D,A,"","","","",2005-05-28
6175,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-06-20,A+,A+,"","","","",2005-06-20
6176,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-05-24,D,A,"","","","",2005-05-24
6177,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-09-01,A+,ns,"","","","",2005-09-01
6178,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-08-25,A+,ns,"","","","",2005-08-25
6179,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-10-04,A+,ns,"","","","",2005-10-04
6180,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-09-24,A+,ns,"","","","",2005-09-24
6181,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-11-01,A+,F,"","","","",2005-11-01
6182,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-10-20,A+,F,"","","","",2005-10-20
6183,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2005-12-29,A+,ns,"","","","",2005-12-29
6184,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-01-28,B,ns,"","","","",2006-01-28
6185,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-03-11,D,A,"","","","",2006-03-11
6186,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-04-22,A,A,"","","","",2006-04-22
6187,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-05-15,F,D,"","","","",2006-05-15
6188,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-08-21,C,F,"","","","",2006-08-21
6189,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-08-26,B,F,"","","","",2006-08-26
6190,167,Newport Bay,33.61595,-117.89215,,Newport Beach,Orange,CA,92660,"",2006-10-23,A+,A+,"","","","",2006-10-23
